tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
kueh-lang-kha,胳胴跤,16,koeh-lang-kha,kueh4lang1kha1,koeh4lang1kha1,kuehlangkha,koehlangkha
kueh-tang-kha,胳胴跤,16,koeh-tang-kha,kueh4tang1kha1,koeh4tang1kha1,kuehtangkha,koehtangkha
hing-khám-moo,胸坎毛,16,heng-khám-mo͘,hing1kham2moo1,heng1kham2moo1,hingkhammoo,hengkhammoo
lîng-guân-kio̍k,能源局,16,lêng-goân-kio̍k,ling5guan5kiok8,leng5goan5kiok8,lingguankiok,lenggoankiok
lîng-liōng-tiûnn,能量場,16,lêng-liōng-tiûⁿ,ling5liong7tiunn5,leng5liong7tiunn5,lingliongtiunn,lengliongtiunn
tsik-tsui-kut,脊椎骨,16,chek-chui-kut,tsik4tsui1kut4,chek4chui1kut4,tsiktsuikut,chekchuikut
sīn-siōng-sián,腎上腺,16,sīn-siōng-sián,sin7siong7sian2,sin7siong7sian2,sinsiongsian,sinsiongsian
náu-siōng-li̍k,腦像力,16,náu-siōng-le̍k,nau2siong7lik8,nau2siong7lek8,nausionglik,nausionglek
náu-kin-tuīnn,腦筋斷,16,náu-kin-tūiⁿ,nau2kin1tuinn7,nau2kin1tuinn7,naukintuinn,naukintuinn
io-tsiah-kut,腰脊骨,16,io-chiah-kut,io1tsiah4kut4,io1chiah4kut4,iotsiahkut,iochiahkut
tn̂g-uī-iām,腸胃炎,16,tn̂g-ūi-iām,tng5ui7iam7,tng5ui7iam7,tnguiiam,tnguiiam
pak-lāi-ki,腹內肌,16,pak-lāi-ki,pak4lai7ki1,pak4lai7ki1,paklaiki,paklaiki
pak-tóo-tháng,腹肚桶,16,pak-tó͘-tháng,pak4too2thang2,pak4too2thang2,paktoothang,paktoothang
thuì-khòo-pn̄g,腿庫飯,16,thùi-khò͘-pn̄g,thui3khoo3png7,thui3khoo3png7,thuikhoopng,thuikhoopng
tshik-kài-kut,膝蓋骨,16,chhek-kài-kut,tshik4kai3kut4,chhek4kai3kut4,tshikkaikut,chhekkaikut
tsi-bai-moo,膣屄毛,16,chi-bai-mo͘,tsi1bai1moo1,chi1bai1moo1,tsibaimoo,chibaimoo
phòng-se-tsiam,膨紗針,16,phòng-se-chiam,phong3se1tsiam1,phong3se1chiam1,phongsetsiam,phongsechiam
phòng-hong-tāu,膨風豆,16,phòng-hong-tāu,phong3hong1tau7,phong3hong1tau7,phonghongtau,phonghongtau
tann-thâu-tsāi,膽頭在,16,taⁿ-thâu-chāi,tann1thau5tsai7,tann1thau5chai7,tannthautsai,tannthauchai
ioh-bî-tshai,臆謎猜,16,ioh-bî-chhai,ioh4bi5tshai1,ioh4bi5chhai1,iohbitshai,iohbichhai
tsīr-tsōo-tshan,自助餐,16,chīr-chō͘-chhan,tsir7tsoo7tshan1,chir7choo7chhan1,tsirtsootshan,chirchoochhan
tsū-lo̍k-siū,自樂岫,16,chū-lo̍k-siū,tsu7lok8siu7,chu7lok8siu7,tsuloksiu,chuloksiu
tsū-tī-kuān,自治縣,16,chū-tī-koān,tsu7ti7kuan7,chu7ti7koan7,tsutikuan,chutikoan
tsū-tī-thé,自治體,16,chū-tī-thé,tsu7ti7the2,chu7ti7the2,tsutithe,chutithe
tsū-jiân-sú,自然史,16,chū-jiân-sú,tsu7jian5su2,chu7jian5su2,tsujiansu,chujiansu
tsū-liân-sú,自然史,16,chū-liân-sú,tsu7lian5su2,chu7lian5su2,tsuliansu,chuliansu
tsū-iû-tsō,自由座,16,chū-iû-chō,tsu7iu5tso7,chu7iu5cho7,tsuiutso,chuiucho
tsū-iû-kiû,自由球,16,chū-iû-kiû,tsu7iu5kiu5,chu7iu5kiu5,tsuiukiu,chuiukiu
tsū-huàn-ki,自販機,16,chū-hoàn-ki,tsu7huan3ki1,chu7hoan3ki1,tsuhuanki,chuhoanki
tsū-lián-tshia,自輪車,16,chū-lián-chhia,tsu7lian2tshia1,chu7lian2chhia1,tsuliantshia,chulianchhia
tsū-pì-tsìng,自閉症,16,chū-pì-chèng,tsu7pi3tsing3,chu7pi3cheng3,tsupitsing,chupicheng
tshàu-tshuì-pinn,臭喙邊,16,chhàu-chhùi-piⁿ,tshau3tshui3pinn1,chhau3chhui3pinn1,tshautshuipinn,chhauchhuipinn
tshàu-tshuì-ham,臭喙𦜆,16,chhàu-chhùi-ham,tshau3tshui3ham1,chhau3chhui3ham1,tshautshuiham,chhauchhuiham
tshàu-ling-hue,臭奶花,16,chhàu-leng-hoe,tshau3ling1hue1,chhau3leng1hoe1,tshaulinghue,chhaulenghoe
tshàu-sái-tshenn,臭屎星,16,chhàu-sái-chheⁿ,tshau3sai2tshenn1,chhau3sai2chhenn1,tshausaitshenn,chhausaichhenn
tshàu-phú-bīn,臭殕面,16,chhàu-phú-bīn,tshau3phu2bin7,chhau3phu2bin7,tshauphubin,chhauphubin
tshàu-iâng-tsân,臭氧層,16,chhàu-iâng-chân,tshau3iang5tsan5,chhau3iang5chan5,tshauiangtsan,chhauiangchan
tshàu-tsuí-tsng,臭水庄,16,chhàu-chúi-chng,tshau3tsui2tsng1,chhau3chui2chng1,tshautsuitsng,chhauchuichng
tshàu-iû-bī,臭油味,16,chhàu-iû-bī,tshau3iu5bi7,chhau3iu5bi7,tshauiubi,chhauiubi
tshàu-iû-ai,臭油埃,16,chhàu-iû-ai,tshau3iu5ai1,chhau3iu5ai1,tshauiuai,chhauiuai
tshàu-hué-ta,臭火焦,16,chhàu-hóe-ta,tshau3hue2ta1,chhau3hoe2ta1,tshauhueta,chhauhoeta
tshàu-ta-phí,臭焦疕,16,chhàu-ta-phí,tshau3ta1phi2,chhau3ta1phi2,tshautaphi,chhautaphi
tshàu-hiàn-bâ,臭羶猫,16,chhàu-hiàn-bâ,tshau3hian3ba5,chhau3hian3ba5,tshauhianba,chhauhianba
tshàu-tsi-bai,臭膣屄,16,chhàu-chi-bai,tshau3tsi1bai1,chhau3chi1bai1,tshautsibai,chhauchibai
tshàu-tshàu-hue,臭臭花,16,chhàu-chhàu-hoe,tshau3tshau3hue1,chhau3chhau3hoe1,tshautshauhue,chhauchhauhoe
tshàu-thâu-tsiáu,臭頭鳥,16,chhàu-thâu-chiáu,tshau3thau5tsiau2,chhau3thau5chiau2,tshauthautsiau,chhauthauchiau
tshàu-kut-siòng,臭骨相,16,chhàu-kut-siòng,tshau3kut4siong3,chhau3kut4siong3,tshaukutsiong,chhaukutsiong
tshàu-pìn-hôo,臭鬢鬍,16,chhàu-pìn-hô͘,tshau3pin3hoo5,chhau3pin3hoo5,tshaupinhoo,chhaupinhoo
tshàu-ku-á,臭龜仔,16,chhàu-ku-á,tshau3ku1a2,chhau3ku1a2,tshaukua,chhaukua
tâi-pak-lâng,臺北人,16,tâi-pak-lâng,tai5pak4lang5,tai5pak4lang5,taipaklang,taipaklang
tâi-pak-kuān,臺北縣,16,tâi-pak-koān,tai5pak4kuan7,tai5pak4koan7,taipakkuan,taipakkoan
tâi-uân-lâng,臺灣人,16,tâi-oân-lâng,tai5uan5lang5,tai5oan5lang5,taiuanlang,taioanlang
tâi-uân-hái,臺灣海,16,tâi-oân-hái,tai5uan5hai2,tai5oan5hai2,taiuanhai,taioanhai
tâi-lô-lī,臺羅字,16,tâi-lô-lī,tai5lo5li7,tai5lo5li7,tailoli,tailoli
tâi-pau-tsìng,臺胞證,16,tâi-pau-chèng,tai5pau1tsing3,tai5pau1cheng3,taipautsing,taipaucheng
tsing-bōng-khòng,舂墓壙,16,cheng-bōng-khòng,tsing1bong7khong3,cheng1bong7khong3,tsingbongkhong,chengbongkhong
tsing-kòng-phà,舂摃拍,16,cheng-kòng-phà,tsing1kong3pha3,cheng1kong3pha3,tsingkongpha,chengkongpha
hìng-tshuah-tshuah,興掣掣,16,hèng-chhoah-chhoah,hing3tshuah4tshuah4,heng3chhoah4chhoah4,hingtshuahtshuah,hengchhoahchhoah
hìng-khùn-bâ,興睏貓,16,hèng-khùn-bâ,hing3khun3ba5,heng3khun3ba5,hingkhunba,hengkhunba
kū-tsûn-nî,舊前年,16,kū-chûn-nî,ku7tsun5ni5,ku7chun5ni5,kutsunni,kuchunni
kū-lo-lo,舊囉囉,16,kū-lo-lo,ku7lo1lo1,ku7lo1lo1,kulolo,kulolo
kū-thò-thâu,舊套頭,16,kū-thò-thâu,ku7tho3thau5,ku7tho3thau5,kuthothau,kuthothau
kū-pá-hì,舊把戲,16,kū-pá-hì,ku7pa2hi3,ku7pa2hi3,kupahi,kupahi
kū-ke-á,舊街仔,16,kū-ke-á,ku7ke1a2,ku7ke1a2,kukea,kukea
kū-kue-á,舊街仔,16,kū-koe-á,ku7kue1a2,ku7koe1a2,kukuea,kukoea
kū-ke-hāng,舊街巷,16,kū-ke-hāng,ku7ke1hang7,ku7ke1hang7,kukehang,kukehang
kū-lí-tso̍k,舊里族,16,kū-lí-cho̍k,ku7li2tsok8,ku7li2chok8,kulitsok,kulichok
sià-lī-tsú,舍利子,16,sià-lī-chú,sia3li7tsu2,sia3li7chu2,sialitsu,sialichu
tsûn-á-tsháu,船仔草,16,chûn-á-chháu,tsun5a2tshau2,chun5a2chhau2,tsunatshau,chunachhau
sik-hui-a,色斐亞,16,sek-hui-a,sik4hui1a1,sek4hui1a1,sikhuia,sekhuia
sik-gâ-hun,色牙薰,16,sek-gâ-hun,sik4ga5hun1,sek4ga5hun1,sikgahun,sekgahun
sik-mê-lâng,色盲人,16,sek-mê-lâng,sik4me5lang5,sek4me5lang5,sikmelang,sekmelang
ōo-á-tsiap,芋仔汁,16,ō͘-á-chiap,oo7a2tsiap4,oo7a2chiap4,ooatsiap,ooachiap
ōo-á-kak,芋仔角,16,ō͘-á-kak,oo7a2kak4,oo7a2kak4,ooakak,ooakak
ōo-á-soo,芋仔酥,16,ō͘-á-so͘,oo7a2soo1,oo7a2soo1,ooasoo,ooasoo
ōo-kué-bāng,芋粿夢,16,ō͘-kóe-bāng,oo7kue2bang7,oo7koe2bang7,ookuebang,ookoebang
ōo-kué-khiau,芋粿曲,16,ō͘-kóe-khiau,oo7kue2khiau1,oo7koe2khiau1,ookuekhiau,ookoekhiau
ōo-ké-khiau,芋粿曲,16,ō͘-ké-khiau,oo7ke2khiau1,oo7ke2khiau1,ookekhiau,ookekhiau
tsi-ku-la̍t,芝車力,16,chi-ku-la̍t,tsi1ku1lat8,chi1ku1lat8,tsikulat,chikulat
kài-nâ-á,芥蘭仔,16,kài-nâ-á,kai3na5a2,kai3na5a2,kainaa,kainaa
hue-á-tshài,花仔菜,16,hoe-á-chhài,hue1a2tshai3,hoe1a2chhai3,hueatshai,hoeachhai
hue-sà-sà,花嗄嗄,16,hoe-sà-sà,hue1sa3sa3,hoe1sa3sa3,huesasa,hoesasa
hua-kong-tsio̍h,花崗石,16,hoa-kong-chio̍h,hua1kong1tsioh8,hoa1kong1chioh8,huakongtsioh,hoakongchioh
hue-ki-uân,花枝丸,16,hoe-ki-oân,hue1ki1uan5,hoe1ki1oan5,huekiuan,hoekioan
hua-liú-tsìng,花柳症,16,hoa-liú-chèng,hua1liu2tsing3,hoa1liu2cheng3,hualiutsing,hoaliucheng
hue-khak-á,花殼仔,16,hoe-khak-á,hue1khak4a2,hoe1khak4a2,huekhaka,hoekhaka
hue-kue-á,花瓜仔,16,hoe-koe-á,hue1kue1a2,hoe1koe1a2,huekuea,hoekoea
hue-lîng-á,花苓仔,16,hoe-lêng-á,hue1ling5a2,hoe1leng5a2,huelinga,hoelenga
hue-liân-káng,花蓮港,16,hoe-liân-káng,hue1lian5kang2,hoe1lian5kang2,hueliankang,hoeliankang
hue-kha-á,花跤仔,16,hoe-kha-á,hue1kha1a2,hoe1kha1a2,huekhaa,hoekhaa
hue-tsuā-bé,花逝馬,16,hoe-chōa-bé,hue1tsua7be2,hoe1choa7be2,huetsuabe,hoechoabe
hua-tiau-ke,花雕雞,16,hoa-tiau-ke,hua1tiau1ke1,hoa1tiau1ke1,huatiauke,hoatiauke
hua-tiau-kue,花雕雞,16,hoa-tiau-koe,hua1tiau1kue1,hoa1tiau1koe1,huatiaukue,hoatiaukoe
hue-pà-ông,花霸王,16,hoe-pà-ông,hue1pa3ong5,hoe1pa3ong5,huepaong,hoepaong
hue-ku-á,花龜仔,16,hoe-ku-á,hue1ku1a2,hoe1ku1a2,huekua,hoekua
phang-liāu-tsháu,芳料草,16,phang-liāu-chháu,phang1liau7tshau2,phang1liau7chhau2,phangliautshau,phangliauchhau
biâu-phok-ngá,苗博雅,16,biâu-phok-ngá,biau5phok4nga2,biau5phok4nga2,biauphoknga,biauphoknga
jio̍k-luē-hut,若內弗,16,jio̍k-lōe-hut,jiok8lue7hut4,jiok8loe7hut4,jiokluehut,jiokloehut
khóo-nâ-puânn,苦林盤,16,khó͘-nâ-pôaⁿ,khoo2na5puann5,khoo2na5poann5,khoonapuann,khoonapoann
khóo-thiāu-á,苦柱仔,16,khó͘-thiāu-á,khoo2thiau7a2,khoo2thiau7a2,khoothiaua,khoothiaua
khóo-kue-khoo,苦瓜箍,16,khó͘-koe-kho͘,khoo2kue1khoo1,khoo2koe1khoo1,khookuekhoo,khookoekhoo
khóo-bē-tit,苦袂得,16,khó͘-bē-tit,khoo2be7tit4,khoo2be7tit4,khoobetit,khoobetit
khóo-bē-tàng,苦袂當,16,khó͘-bē-tàng,khoo2be7tang3,khoo2be7tang3,khoobetang,khoobetang
khóo-bē-thang,苦袂通,16,khó͘-bē-thang,khoo2be7thang1,khoo2be7thang1,khoobethang,khoobethang
ing-kok-bûn,英國文,16,eng-kok-bûn,ing1kok4bun5,eng1kok4bun5,ingkokbun,engkokbun
ing-kok-uē,英國話,16,eng-kok-ōe,ing1kok4ue7,eng1kok4oe7,ingkokue,engkokoe
bōo-kok-kam,茂谷柑,16,bō͘-kok-kam,boo7kok4kam1,boo7kok4kam1,bookokkam,bookokkam
kiô-mn̂g-kiû,茄毛球,16,kiô-mn̂g-kiû,kio5mng5kiu5,kio5mng5kiu5,kiomngkiu,kiomngkiu
kiô-phî-tshí,茄皮鼠,16,kiô-phî-chhí,kio5phi5tshi2,kio5phi5chhi2,kiophitshi,kiophichhi
ka-tang-kha,茄苳跤,16,ka-tang-kha,ka1tang1kha1,ka1tang1kha1,katangkha,katangkha
tsû-sîng-kuān,茨城縣,16,chû-sêng-koān,tsu5sing5kuan7,chu5seng5koan7,tsusingkuan,chusengkoan
tê-nn̄g-lóo,茶卵滷,16,tê-nn̄g-ló͘,te5nng7loo2,te5nng7loo2,tenngloo,tenngloo
tê-nn̄g-tshí,茶卵鼠,16,tê-nn̄g-chhí,te5nng7tshi2,te5nng7chhi2,tenngtshi,tenngchhi
tê-sim-nn̄g,茶心卵,16,tê-sim-nn̄g,te5sim1nng7,te5sim1nng7,tesimnng,tesimnng
tê-ki-á,茶機仔,16,tê-ki-á,te5ki1a2,te5ki1a2,tekia,tekia
tê-hái-tshenn,茶海星,16,tê-hái-chheⁿ,te5hai2tshenn1,te5hai2chhenn1,tehaitshenn,tehaichhenn
tê-thng-huē,茶湯會,16,tê-thng-hōe,te5thng1hue7,te5thng1hoe7,tethnghue,tethnghoe
tê-lóo-nn̄g,茶滷卵,16,tê-ló͘-nn̄g,te5loo2nng7,te5loo2nng7,teloonng,teloonng
tê-au-tsū,茶甌苴,16,tê-au-chū,te5au1tsu7,te5au1chu7,teautsu,teauchu
tê-khoo-tsing,茶箍精,16,tê-kho͘-cheng,te5khoo1tsing1,te5khoo1cheng1,tekhootsing,tekhoocheng
tê-bí-nn̄g,茶米卵,16,tê-bí-nn̄g,te5bi2nng7,te5bi2nng7,tebinng,tebinng
tê-hio̍h-nn̄g,茶葉蛋,16,tê-hio̍h-nn̄g,te5hioh8nng7,te5hioh8nng7,tehiohnng,tehiohnng
jî-kà-kà,茹絞絞,16,jî-kà-kà,ji5ka3ka3,ji5ka3ka3,jikaka,jikaka
lû-tsháng-tsháng,茹藏藏,16,lû-chháng-chháng,lu5tshang2tshang2,lu5chhang2chhang2,lutshangtshang,luchhangchhang
tsháu-á-poo,草仔埔,16,chháu-á-po͘,tshau2a2poo1,chhau2a2poo1,tshauapoo,chhauapoo
tsháu-á-sik,草仔色,16,chháu-á-sek,tshau2a2sik4,chhau2a2sek4,tshauasik,chhauasek
tsháu-tuē-sông,草地倯,16,chháu-tōe-sông,tshau2tue7song5,chhau2toe7song5,tshautuesong,chhautoesong
tsháu-tē-sông,草地倯,16,chháu-tē-sông,tshau2te7song5,chhau2te7song5,tshautesong,chhautesong
tsháu-poo-á,草埔仔,16,chháu-po͘-á,tshau2poo1a2,chhau2poo1a2,tshaupooa,chhaupooa
tshó-kan-á,草橄仔,16,chhó-kan-á,tsho2kan1a2,chho2kan1a2,tshokana,chhokana
tshó-nî-má,草泥馬,16,chhó-nî-má,tsho2ni5ma2,chho2ni5ma2,tshonima,chhonima
tsháu-phí-á,草疕仔,16,chháu-phí-á,tshau2phi2a2,chhau2phi2a2,tshauphia,chhauphia
tsháu-kue-á,草雞仔,16,chháu-koe-á,tshau2kue1a2,chhau2koe1a2,tshaukuea,chhaukoea
tsháu-ê-tun,草鞋墩,16,chháu-ê-tun,tshau2e5tun1,chhau2e5tun1,tshauetun,chhauetun
tsháu-ê-thâng,草鞋蟲,16,chháu-ê-thâng,tshau2e5thang5,chhau2e5thang5,tshauethang,chhauethang
lāi-tsi-kak,荔枝角,16,lāi-chi-kak,lai7tsi1kak4,lai7chi1kak4,laitsikak,laichikak
nāi-tsi-kak,荔枝角,16,nāi-chi-kak,nai7tsi1kak4,nai7chi1kak4,naitsikak,naichikak
nǎi-tsi-kak,荔枝角,16,nǎi-chi-kak,nai6tsi1kak4,nai6chi1kak4,naitsikak,naichikak
nāi-kìng-kì,荔鏡記,16,nāi-kèng-kì,nai7king3ki3,nai7keng3ki3,naikingki,naikengki
ho͘-lú-bóng,荷爾蒙,16,ho͘-lú-bóng,ho͘1lu2bong2,hoo1lu2bong2,ho͘lubong,hoolubong
hô-ní-bông,荷爾蒙,16,hô-ní-bông,ho5ni2bong5,ho5ni2bong5,honibong,honibong
hô-lân-tsuí,荷蘭水,16,hô-lân-chúi,ho5lan5tsui2,ho5lan5chui2,holantsui,holanchui
huê-liân-tāu,荷蘭豆,16,hôe-liân-tāu,hue5lian5tau7,hoe5lian5tau7,hueliantau,hoeliantau
hô-lân-tāu,荷蘭豆,16,hô-lân-tāu,ho5lan5tau7,ho5lan5tau7,holantau,holantau
hô-lân-ti,荷蘭豬,16,hô-lân-ti,ho5lan5ti1,ho5lan5ti1,holanti,holanti
hô-lí-u̍t,荷里聿,16,hô-lí-u̍t,ho5li2ut8,ho5li2ut8,holiut,holiut
kí-kong-hō,莒光號,16,kí-kong-hō,ki2kong1ho7,ki2kong1ho7,kikongho,kikongho
mài-luān-háu,莫亂吼,16,mài-loān-háu,mai3luan7hau2,mai3loan7hau2,mailuanhau,mailoanhau
mài-ké-gâu,莫假𠢕,16,mài-ké-gâu,mai3ke2gau5,mai3ke2gau5,maikegau,maikegau
mài-siū-khì,莫受氣,16,mài-siū-khì,mai3siu7khi3,mai3siu7khi3,maisiukhi,maisiukhi
mài-lo-so,莫囉嗦,16,mài-lo-so,mai3lo1so1,mai3lo1so1,mailoso,mailoso
mài-jiá-guá,莫惹我,16,mài-jiá-góa,mai3jia2gua2,mai3jia2goa2,maijiagua,maijiagoa
mài-tín-tāng,莫振動,16,mài-tín-tāng,mai3tin2tang7,mai3tin2tang7,maitintang,maitintang
mài-tang-lâu,莫東樓,16,mài-tang-lâu,mai3tang1lau5,mai3tang1lau5,maitanglau,maitanglau
bo̍h-lí-tǹg,莫理頓,16,bo̍h-lí-tǹg,boh8li2tng3,boh8li2tng3,bohlitng,bohlitng
mài-koh-mn̄g,莫閣問,16,mài-koh-mn̄g,mai3koh4mng7,mai3koh4mng7,maikohmng,maikohmng
mài-koh-kóng,莫閣講,16,mài-koh-kóng,mai3koh4kong2,mai3koh4kong2,maikohkong,maikohkong
tshì-tông-hāng,莿桐巷,16,chhì-tông-hāng,tshi3tong5hang7,chhi3tong5hang7,tshitonghang,chhitonghang
tshenn-á-tsâng,菁仔欉,16,chheⁿ-á-châng,tshenn1a2tsang5,chhenn1a2chang5,tshennatsang,chhennachang
tshenn-tông-khenn,菁桐坑,16,chheⁿ-tông-kheⁿ,tshenn1tong5khenn1,chhenn1tong5khenn1,tshenntongkhenn,chhenntongkhenn
tshinn-tông-khinn,菁桐坑,16,chhiⁿ-tông-khiⁿ,tshinn1tong5khinn1,chhinn1tong5khinn1,tshinntongkhinn,chhinntongkhinn
koo-iû-ko,菇油膏,16,ko͘-iû-ko,koo1iu5ko1,koo1iu5ko1,kooiuko,kooiuko
tshài-huînn-á,菜園仔,16,chhài-hûiⁿ-á,tshai3huinn5a2,chhai3huinn5a2,tshaihuinna,chhaihuinna
tshài-tiàm-piu,菜店彪,16,chhài-tiàm-piu,tshai3tiam3piu1,chhai3tiam3piu1,tshaitiampiu,chhaitiampiu
tshài-keh-á,菜格仔,16,chhài-keh-á,tshai3keh4a2,chhai3keh4a2,tshaikeha,chhaikeha
tshài-kue-tîn,菜瓜藤,16,chhài-koe-tîn,tshai3kue1tin5,chhai3koe1tin5,tshaikuetin,chhaikoetin
tshài-póo-nn̄g,菜脯卵,16,chhài-pó͘-nn̄g,tshai3poo2nng7,chhai3poo2nng7,tshaipoonng,chhaipoonng
tshài-póo-kut,菜脯骨,16,chhài-pó͘-kut,tshai3poo2kut4,chhai3poo2kut4,tshaipookut,chhaipookut
tshài-huàn-á,菜販仔,16,chhài-hoàn-á,tshai3huan3a2,chhai3hoan3a2,tshaihuana,chhaihoana
tshài-thâu-lóo,菜頭滷,16,chhài-thâu-ló͘,tshai3thau5loo2,chhai3thau5loo2,tshaithauloo,chhaithauloo
tshài-thâu-kué,菜頭粿,16,chhài-thâu-kóe,tshai3thau5kue2,chhai3thau5koe2,tshaithaukue,chhaithaukoe
tshài-thâu-ké,菜頭粿,16,chhài-thâu-ké,tshai3thau5ke2,chhai3thau5ke2,tshaithauke,chhaithauke
tshài-thâu-hio̍h,菜頭葉,16,chhài-thâu-hio̍h,tshai3thau5hioh8,chhai3thau5hioh8,tshaithauhioh,chhaithauhioh
tshài-thâu-tsang,菜頭鬃,16,chhài-thâu-chang,tshai3thau5tsang1,chhai3thau5chang1,tshaithautsang,chhaithauchang
tshài-tsiáu-á,菜鳥仔,16,chhài-chiáu-á,tshai3tsiau2a2,chhai3chiau2a2,tshaitsiaua,chhaichiaua
pa̍t-á-sái,菝仔屎,16,pa̍t-á-sái,pat8a2sai2,pat8a2sai2,patasai,patasai
pa̍t-á-nâ,菝仔林,16,pa̍t-á-nâ,pat8a2na5,pat8a2na5,patana,patana
pa̍t-á-tsiap,菝仔汁,16,pa̍t-á-chiap,pat8a2tsiap4,pat8a2chiap4,patatsiap,patachiap
pua̍t-á-tsiap,菝仔汁,16,poa̍t-á-chiap,puat8a2tsiap4,poat8a2chiap4,puatatsiap,poatachiap
pue-lîng-á,菠薐仔,16,poe-lêng-á,pue1ling5a2,poe1leng5a2,puelinga,poelenga
pue-lîng-tshài,菠薐菜,16,poe-lêng-chhài,pue1ling5tshai3,poe1leng5chhai3,puelingtshai,poelengchhai
lîng-kak-tshuì,菱角喙,16,lêng-kak-chhùi,ling5kak4tshui3,leng5kak4chhui3,lingkaktshui,lengkakchhui
lîng-kak-liông,菱角龍,16,lêng-kak-liông,ling5kak4liong5,leng5kak4liong5,lingkakliong,lengkakliong
bān-liân-khe,萬年溪,16,bān-liân-khe,ban7lian5khe1,ban7lian5khe1,banliankhe,banliankhe
bān-lí-thiat,萬理徹,16,bān-lí-thiat,ban7li2thiat4,ban7li2thiat4,banlithiat,banlithiat
bān-sìng-tseh,萬聖節,16,bān-sèng-cheh,ban7sing3tseh4,ban7seng3cheh4,bansingtseh,bansengcheh
bān-ia̍p-tsi̍p,萬葉集,16,bān-ia̍p-chi̍p,ban7iap8tsip8,ban7iap8chip8,baniaptsip,baniapchip
e-á-tshài,萵仔菜,16,e-á-chhài,e1a2tshai3,e1a2chhai3,eatshai,eachhai
meh-á-tshài,萵仔菜,16,meh-á-chhài,meh4a2tshai3,meh4a2chhai3,mehatshai,mehachhai
ue-á-tshài,萵仔菜,16,oe-á-chhài,ue1a2tshai3,oe1a2chhai3,ueatshai,oeachhai
pián-thiok-tsháu,萹蓄草,16,pián-thiok-chháu,pian2thiok4tshau2,pian2thiok4chhau2,pianthioktshau,pianthiokchhau
lo̍h-hā-suànn,落下傘,16,lo̍h-hā-sòaⁿ,loh8ha7suann3,loh8ha7soann3,lohhasuann,lohhasoann
lo̍h-thîng-kè,落停價,16,lo̍h-thêng-kè,loh8thing5ke3,loh8theng5ke3,lohthingke,lohthengke
lo̍h-thîng-puânn,落停盤,16,lo̍h-thêng-pôaⁿ,loh8thing5puann5,loh8theng5poann5,lohthingpuann,lohthengpoann
loh--tshē,落坐,16,loh--chhē,loh4tshe7,loh4chhe7,lohtshe,lohchhe
lo̍h-tuā-hōo,落大雨,16,lo̍h-tōa-hō͘,loh8tua7hoo7,loh8toa7hoo7,lohtuahoo,lohtoahoo
làu-thinn-keh,落天格,16,làu-thiⁿ-keh,lau3thinn1keh4,lau3thinn1keh4,lauthinnkeh,lauthinnkeh
lo̍h-bué-á,落尾仔,16,lo̍h-bóe-á,loh8bue2a2,loh8boe2a2,lohbuea,lohboea
lo̍h-bué-tshiú,落尾手,16,lo̍h-bóe-chhiú,loh8bue2tshiu2,loh8boe2chhiu2,lohbuetshiu,lohboechhiu
làu-sái-thòo,落屎吐,16,làu-sái-thò͘,lau3sai2thoo3,lau3sai2thoo3,lausaithoo,lausaithoo
làu-sái-tshenn,落屎星,16,làu-sái-chheⁿ,lau3sai2tshenn1,lau3sai2chhenn1,lausaitshenn,lausaichhenn
làu-sái-tshinn,落屎星,16,làu-sái-chhiⁿ,lau3sai2tshinn1,lau3sai2chhinn1,lausaitshinn,lausaichhinn
lo̍h-lâu-thui,落樓梯,16,lo̍h-lâu-thui,loh8lau5thui1,loh8lau5thui1,lohlauthui,lohlauthui
lo̍h-tsuí-thâu,落水頭,16,lo̍h-chúi-thâu,loh8tsui2thau5,loh8chui2thau5,lohtsuithau,lohchuithau
làu-sià-thòo,落瀉吐,16,làu-sià-thò͘,lau3sia3thoo3,lau3sia3thoo3,lausiathoo,lausiathoo
lo̍h-tsu-seh,落珠雪,16,lo̍h-chu-seh,loh8tsu1seh4,loh8chu1seh4,lohtsuseh,lohchuseh
lak--ah,落矣,16,lak--ah,lak4ah4,lak4ah4,lakah,lakah
lo̍h-tsio̍h-thâu,落石頭,16,lo̍h-chio̍h-thâu,loh8tsioh8thau5,loh8chioh8thau5,lohtsiohthau,lohchiohthau
làu-khang-tshia,落空車,16,làu-khang-chhia,lau3khang1tshia1,lau3khang1chhia1,laukhangtshia,laukhangchhia
làu-khang-tsuā,落空逝,16,làu-khang-chōa,lau3khang1tsua7,lau3khang1choa7,laukhangtsua,laukhangchoa
lo̍h-bí-seh,落米雪,16,lo̍h-bí-seh,loh8bi2seh4,loh8bi2seh4,lohbiseh,lohbiseh
làu-si̍t-á,落翼仔,16,làu-si̍t-á,lau3sit8a2,lau3sit8a2,lausita,lausita
lak-tē-á,落袋仔,16,lak-tē-á,lak4te7a2,lak4te7a2,laktea,laktea
làu-phâu-khak,落跑殼,16,làu-phâu-khak,lau3phau5khak4,lau3phau5khak4,lauphaukhak,lauphaukhak
lak-tsînn-siann,落錢聲,16,lak-chîⁿ-siaⁿ,lak4tsinn5siann1,lak4chinn5siann1,laktsinnsiann,lakchinnsiann
